ID,longitude,latitude,time
path9,73.08619365,33.73525255,8:48:20 AM
path9,73.08682041,33.73394814,8:48:40 AM
path9,73.08744776,33.73316495,8:49:00 AM
path9,73.08776139,33.73185933,8:49:20 AM
path9,73.08807501,33.73055376,8:49:40 AM
path9,73.08870225,33.72924836,8:50:00 AM
path9,73.08964422,33.72846347,8:50:20 AM
path9,73.09027302,33.72793824,8:50:40 AM
path9,73.09183882,33.72820501,8:51:00 AM
path9,73.09277958,33.72872847,8:51:20 AM
path9,73.09403396,33.72951395,8:51:40 AM
path9,73.09528847,33.73003835,8:52:00 AM
path9,73.09622982,33.73003847,8:52:20 AM
path9,73.09779895,33.73003814,8:52:40 AM
path9,73.09905381,33.72899272,8:53:00 AM
path9,73.09968191,33.72794593,8:53:20 AM
path9,73.09968797,33.72609569,8:53:40 AM
path9,73.09999364,33.72507626,8:54:00 AM
path9,73.10062091,33.72403095,8:54:20 AM
path9,73.1012483,33.72272382,8:54:40 AM
path9,73.10156187,33.72141646,8:55:00 AM
path9,73.10187552,33.72063218,8:55:20 AM
path9,73.10250276,33.7195867,8:55:40 AM
path9,73.10312999,33.71906417,8:56:00 AM
path9,73.10407092,33.71854138,8:56:20 AM
path9,73.1068938,33.71801875,8:56:40 AM
path9,73.1090896,33.71801889,8:57:00 AM
path9,73.11128557,33.71801898,8:57:20 AM
path9,73.113168,33.71801869,8:57:40 AM
path9,73.11536539,33.71906617,8:58:00 AM
path9,73.11630734,33.71958916,8:58:20 AM
path9,73.11756287,33.71985019,8:58:40 AM
path9,73.1185043,33.7198496,8:59:00 AM
path9,73.12101479,33.71984799,8:59:20 AM
path9,73.12289769,33.71984713,8:59:40 AM
path9,73.12415174,33.71906184,9:00:00 AM
path9,73.12477894,33.71880002,9:00:20 AM
path9,73.12603396,33.71853852,9:00:40 AM
path9,73.12791682,33.71827708,9:01:00 AM
path9,73.12948637,33.71827717,9:01:20 AM
path9,73.13074153,33.71801563,9:01:40 AM
path9,73.13199609,33.71749249,9:02:00 AM
path9,73.13325044,33.71696939,9:02:20 AM
path9,73.1316781,33.71488087,9:02:40 AM
path9,73.13073618,33.71488033,9:03:00 AM
path9,73.12728306,33.71487832,9:03:20 AM
path9,73.12508654,33.71487831,9:03:40 AM
path9,73.12320394,33.71487908,9:04:00 AM
path9,73.12163575,33.71514103,9:04:20 AM
path9,73.12038121,33.715403,9:04:40 AM
path9,73.11944012,33.71540395,9:05:00 AM
path9,73.11849921,33.71566559,9:05:20 AM
path9,73.1172446,33.71592753,9:05:40 AM
path9,73.11504885,33.71618953,9:06:00 AM
path9,73.11379402,33.71618956,9:06:20 AM
path9,73.11128417,33.71592845,9:06:40 AM
path9,73.10971557,33.71566799,9:07:00 AM
path9,73.10783314,33.71462281,9:07:20 AM
path9,73.10720567,33.71383845,9:07:40 AM
path9,73.1062647,33.71331599,9:08:00 AM
path9,73.10501021,33.71227073,9:08:20 AM
path9,73.10375605,33.71096417,9:08:40 AM
path9,73.1037562,33.71017986,9:09:00 AM
path9,73.1037565,33.70861161,9:09:20 AM
path9,73.10406984,33.70808873,9:09:40 AM
path9,73.10406955,33.70652333,9:10:00 AM
path9,73.10469542,33.7052189,9:10:20 AM
path9,73.10563528,33.70339159,9:10:40 AM
path9,73.10594841,33.70260863,9:11:00 AM
path9,73.10657447,33.70078205,9:11:20 AM
path9,73.10813988,33.69817294,9:11:40 AM
path9,73.11033213,33.69712873,9:12:00 AM
path9,73.1103317,33.69634651,9:12:20 AM
path9,73.10970411,33.69426128,9:12:40 AM
path9,73.10813663,33.69217718,9:13:00 AM
path9,73.10719628,33.690875,9:13:20 AM
path9,73.10625671,33.68905094,9:13:40 AM
path9,73.10531765,33.68644569,9:14:00 AM
path9,73.10531779,33.68592465,9:14:20 AM
path9,73.10343848,33.68410288,9:14:40 AM
path9,73.10250161,33.68254082,9:15:00 AM
path9,73.10156325,33.6812399,9:15:20 AM
path9,73.100312,33.67967905,9:15:40 AM
path9,73.09843552,33.67785857,9:16:00 AM
path9,73.09781018,33.67707841,9:16:20 AM
path9,73.09655961,33.67577839,9:16:40 AM
path9,73.09562199,33.6744784,9:17:00 AM
path9,73.09468454,33.67317864,9:17:20 AM
path9,73.0928088,33.67161917,9:17:40 AM
path9,73.09187164,33.67083975,9:18:00 AM
path9,73.09093558,33.66954076,9:18:20 AM
path9,73.09031175,33.66824176,9:18:40 AM
path9,73.08937655,33.66590402,9:19:00 AM
path9,73.08719622,33.66279102,9:19:20 AM
path9,73.08719835,33.66149337,9:19:40 AM
path9,73.08720182,33.66045699,9:20:00 AM
path9,73.0875165,33.6594199,9:20:20 AM
path9,73.08783193,33.65812416,9:20:40 AM
path9,73.08908078,33.65682545,9:21:00 AM
path9,73.08970479,33.65630552,9:21:20 AM
path9,73.09064124,33.65552668,9:21:40 AM
path9,73.09157864,33.65474863,9:22:00 AM
path9,73.0922042,33.65345175,9:22:20 AM
path9,73.09376659,33.65189672,9:22:40 AM
path9,73.09532601,33.65111578,9:23:00 AM
path9,73.09782113,33.65007387,9:23:20 AM
path9,73.09938103,33.64877497,9:23:40 AM
path9,73.1015657,33.64644115,9:24:00 AM
path9,73.10312712,33.64463145,9:24:20 AM
path9,73.10499964,33.64334007,9:24:40 AM
path9,73.10687021,33.64126624,9:25:00 AM
path9,73.10811627,33.63815812,9:25:20 AM
path9,73.11029832,33.63660978,9:25:40 AM
path9,73.11154411,33.63480105,9:26:00 AM
path9,73.11278904,33.6324775,9:26:20 AM
path9,73.11434578,33.63118489,9:26:40 AM
path9,73.11496835,33.63066844,9:27:00 AM
path9,73.11683647,33.62989207,9:27:20 AM
path9,73.11901632,33.62859157,9:27:40 AM
path9,73.12088386,33.62703574,9:28:00 AM
path9,73.12212873,33.62599869,9:28:20 AM
path9,73.12524295,33.6246981,9:28:40 AM
path9,73.12586516,33.62444074,9:29:00 AM
path9,73.12710941,33.62392606,9:29:20 AM
path9,73.12928848,33.62314947,9:29:40 AM
path9,73.12991231,33.62340598,9:30:00 AM
path9,73.13240885,33.62520891,9:30:20 AM
path9,73.13397016,33.62649812,9:30:40 AM
path9,73.1349099,33.62830658,9:31:00 AM
path9,73.13585002,33.63011277,9:31:20 AM
path9,73.13741433,33.63217959,9:31:40 AM
path9,73.13959847,33.63347399,9:32:00 AM
path9,73.14147053,33.63450917,9:32:20 AM
path9,73.14240786,33.63528482,9:32:40 AM
path9,73.14365837,33.63657819,9:33:00 AM
path9,73.1449073,33.63709439,9:33:20 AM
path9,73.14677971,33.63735051,9:33:40 AM
path9,73.14833641,33.63735279,9:34:00 AM
path9,73.14958153,33.63787403,9:34:20 AM
path9,73.15113685,33.63787686,9:34:40 AM
path9,73.1545614,33.6378789,9:35:00 AM
path9,73.15612267,33.63787465,9:35:20 AM
path9,73.15737184,33.63787125,9:35:40 AM
path9,73.16080312,33.63760602,9:36:00 AM
path9,73.16267289,33.63760482,9:36:20 AM
path9,73.16360472,33.63760693,9:36:40 AM
path9,73.16609069,33.63787082,9:37:00 AM
path9,73.16671336,33.63813049,9:37:20 AM
path9,73.16890306,33.63993912,9:37:40 AM
path9,73.17108476,33.64045744,9:38:00 AM
path9,73.17232962,33.64071729,9:38:20 AM
path9,73.17544556,33.64175364,9:38:40 AM
path9,73.17638501,33.64226921,9:39:00 AM
path10,73.14425184,33.58818872,9:45:00 AM
path10,73.14337421,33.58965014,9:45:20 AM
path10,73.14249374,33.59148875,9:45:40 AM
path10,73.14161274,33.59296022,9:46:00 AM
path10,73.14073388,33.59405707,9:46:20 AM
path10,73.13941444,33.59551665,9:46:40 AM
path10,73.13809132,33.59699294,9:47:00 AM
path10,73.13588753,33.59883068,9:47:20 AM
path10,73.13412417,33.59993267,9:47:40 AM
path10,73.13280279,33.60140009,9:48:00 AM
path10,73.13192265,33.60286679,9:48:20 AM
path10,73.13060157,33.6047008,9:48:40 AM
path10,73.12928139,33.60726785,9:49:00 AM
path10,73.1275184,33.60910283,9:49:20 AM
path10,73.12619557,33.61020441,9:49:40 AM
path10,73.12443316,33.61203338,9:50:00 AM
path10,73.12311017,33.61313349,9:50:20 AM
path10,73.12223067,33.61532831,9:50:40 AM
path10,73.12179078,33.61642603,9:51:00 AM
path10,73.12091014,33.61825651,9:51:20 AM
path10,73.12002909,33.62008879,9:51:40 AM
path10,73.1195892,33.62155417,9:52:00 AM
path10,73.12003333,33.62301725,9:52:20 AM
path10,73.12180238,33.62374812,9:52:40 AM
path10,73.12357156,33.62447933,9:53:00 AM
path10,73.12534034,33.62484407,9:53:20 AM
path10,73.12666626,33.62484379,9:53:40 AM
path10,73.12931868,33.62521002,9:54:00 AM
path10,73.13152993,33.62594318,9:54:20 AM
path10,73.13241617,33.6270436,9:54:40 AM
path10,73.13374534,33.62851091,9:55:00 AM
path10,73.13507477,33.62997846,9:55:20 AM
path10,73.13640354,33.63107912,9:55:40 AM
path10,73.13861493,33.63144533,9:56:00 AM
path10,73.14127245,33.63327953,9:56:20 AM
path10,73.14304221,33.63364551,9:56:40 AM
path10,73.14525829,33.63548034,9:57:00 AM
path10,73.14747058,33.63584601,9:57:20 AM
path10,73.14968397,33.63657912,9:57:40 AM
path10,73.15233682,33.63694649,9:58:00 AM
path10,73.15543281,33.63804954,9:58:20 AM
path10,73.15765169,33.63988431,9:58:40 AM
path10,73.15942178,33.64061813,9:59:00 AM
path10,73.16251853,33.64135202,9:59:20 AM
path10,73.16517443,33.64245377,9:59:40 AM
path10,73.166503,33.64318849,10:00:00 AM
path10,73.16871819,33.64465815,10:00:20 AM
path10,73.16915541,33.64318708,10:00:40 AM
path10,73.16782433,33.64171699,10:01:00 AM
path10,73.16649466,33.64061468,10:01:20 AM
path10,73.16515797,33.63878141,10:01:40 AM
path10,73.16427165,33.63841543,10:02:00 AM
path10,73.16294595,33.63841604,10:02:20 AM
path10,73.15985006,33.63768191,10:02:40 AM
path10,73.15675644,33.63731429,10:03:00 AM
path10,73.15454719,33.63731425,10:03:20 AM
path10,73.15322154,33.63731419,10:03:40 AM
path10,73.15145388,33.6373141,10:04:00 AM
path10,73.15012734,33.63694616,10:04:20 AM
path10,73.14747271,33.6365807,10:04:40 AM
path10,73.14614486,33.63621437,10:05:00 AM
path10,73.14437479,33.63584834,10:05:20 AM
path10,73.14216158,33.63511531,10:05:40 AM
path10,73.14083405,33.63474871,10:06:00 AM
path10,73.1386195,33.63328091,10:06:20 AM
path10,73.1377325,33.63217989,10:06:40 AM
path10,73.13640354,33.63107912,10:07:00 AM
path10,73.13463189,33.62961159,10:07:20 AM
path10,73.1328613,33.62851117,10:07:40 AM
path10,73.13109242,33.62814471,10:08:00 AM
path10,73.12932287,33.6274113,10:08:20 AM
path10,73.12755474,33.62741174,10:08:40 AM
path10,73.12622924,33.627779,10:09:00 AM
path10,73.12534512,33.62777919,10:09:20 AM
path10,73.12269225,33.62778234,10:09:40 AM
path10,73.12003947,33.62778575,10:10:00 AM
path10,73.11782935,33.62815548,10:10:20 AM
path10,73.1160621,33.62925852,10:10:40 AM
path10,73.11385189,33.62962818,10:11:00 AM
path10,73.11164195,33.63036644,10:11:20 AM
path10,73.11075826,33.63110167,10:11:40 AM
path10,73.11031725,33.63293562,10:12:00 AM
path10,73.10943432,33.63550664,10:12:20 AM
path10,73.10855041,33.63660926,10:12:40 AM
path10,73.10855077,33.63734375,10:13:00 AM
path10,73.10722508,33.64028382,10:13:20 AM
path10,73.10634092,33.64175462,10:13:40 AM
path10,73.10457172,33.64359306,10:14:00 AM
path10,73.10368684,33.64543054,10:14:20 AM
path10,73.10191658,33.64726908,10:14:40 AM
path10,73.10014606,33.64837302,10:15:00 AM
path10,73.0988178,33.64984447,10:15:20 AM
path10,73.09837488,33.65058016,10:15:40 AM
path10,73.0974886,33.65278731,10:16:00 AM
path10,73.09748811,33.65389088,10:16:20 AM
path10,73.09615881,33.65573125,10:16:40 AM
path10,73.09482914,33.65757205,10:17:00 AM
path10,73.0934997,33.65867706,10:17:20 AM
path10,73.09216911,33.6608867,10:17:40 AM
path10,73.09084006,33.66199281,10:18:00 AM
path10,73.08951033,33.66346688,10:18:20 AM
path10,73.08906694,33.66457261,10:18:40 AM
path10,73.08950912,33.66604636,10:19:00 AM
path10,73.09083748,33.6678886,10:19:20 AM
path10,73.09172338,33.66899402,10:19:40 AM
path10,73.09305253,33.67009932,10:20:00 AM
path10,73.0943818,33.67194217,10:20:20 AM
path10,73.09571135,33.67341656,10:20:40 AM
path10,73.09615458,33.67452275,10:21:00 AM
path10,73.09704119,33.67636654,10:21:20 AM
path10,73.09748459,33.67784189,10:21:40 AM
path10,73.09792797,33.67821061,10:22:00 AM
path10,73.09792806,33.67968639,10:22:20 AM
path10,73.09837161,33.68116216,10:22:40 AM
path10,73.09925883,33.68374511,10:23:00 AM
path10,73.10014675,33.68522087,10:23:20 AM
path10,73.10236464,33.68817373,10:23:40 AM
path10,73.10369653,33.69038887,10:24:00 AM
path10,73.10502825,33.69223515,10:24:20 AM
path10,73.10591671,33.69445127,10:24:40 AM
path10,73.10636103,33.69555949,10:25:00 AM
path10,73.10636245,33.69851528,10:25:20 AM
path10,73.10636297,33.69962386,10:25:40 AM
path10,73.10636422,33.7022109,10:26:00 AM
path10,73.10636546,33.70479841,10:26:20 AM
path10,73.10636665,33.70701638,10:26:40 AM
path10,73.10681155,33.7084951,10:27:00 AM
path10,73.1068126,33.7103435,10:27:20 AM
path10,73.10548049,33.71071273,10:27:40 AM
path10,73.1028165,33.71182124,10:28:00 AM
path10,73.10059506,33.71219358,10:28:20 AM
path10,73.09881773,33.71256542,10:28:40 AM
path10,73.09748455,33.71256696,10:29:00 AM
path10,73.09526378,33.71145775,10:29:20 AM
path10,73.09348769,33.71071784,10:29:40 AM
path10,73.0912673,33.70850002,10:30:00 AM
path10,73.09082332,33.70813039,10:30:20 AM
path10,73.08949126,33.70554351,10:30:40 AM
path10,73.0881605,33.70443394,10:31:00 AM
path10,73.08638634,33.70332437,10:31:20 AM
path10,73.08461235,33.70258454,10:31:40 AM
path10,73.08239545,33.70147513,10:32:00 AM
path10,73.08106647,33.69962734,10:32:20 AM
path10,73.07973733,33.69851871,10:32:40 AM
path10,73.077963,33.69778036,10:33:00 AM
path10,73.07663239,33.6974112,10:33:20 AM
path10,73.07441484,33.69667286,10:33:40 AM
path10,73.07131063,33.69556545,10:34:00 AM
path10,73.07086719,33.69556541,10:34:20 AM
path10,73.06865026,33.69371985,10:34:40 AM
path10,73.06687695,33.69224348,10:35:00 AM
path10,73.06554704,33.69150536,10:35:20 AM
path10,73.06332815,33.69076781,10:35:40 AM
path10,73.06066237,33.68966177,10:36:00 AM
path10,73.05623273,33.68781595,10:36:20 AM
path10,73.05490298,33.68707791,10:36:40 AM
path10,73.05268489,33.68707813,10:37:00 AM
path10,73.05046807,33.68634014,10:37:20 AM
path10,73.0491392,33.68523302,10:37:40 AM
path10,73.04736786,33.68375696,10:38:00 AM
path10,73.04604135,33.68228095,10:38:20 AM
path10,73.04471397,33.68117404,10:38:40 AM
path10,73.04294216,33.68043616,10:39:00 AM
path10,73.04072588,33.6800672,10:39:20 AM
path10,73.03807113,33.67932923,10:39:40 AM
path10,73.03630035,33.67896035,10:40:00 AM
path10,73.03541544,33.67859145,10:40:20 AM
path10,73.03275762,33.67822242,10:40:40 AM
path10,73.03054182,33.67822224,10:41:00 AM
path10,73.02699631,33.67859067,10:41:20 AM
path10,73.02566405,33.67932818,10:41:40 AM
path10,73.02477469,33.68006577,10:42:00 AM
path10,73.02299405,33.68190999,10:42:20 AM
path10,73.02165613,33.68375454,10:42:40 AM
path10,73.02076286,33.68559935,10:43:00 AM
path10,73.0198712,33.68707529,10:43:20 AM
path10,73.01942119,33.68892062,10:43:40 AM
path10,73.01853486,33.68892035,10:44:00 AM
path10,73.01676691,33.68781252,10:44:20 AM
path10,73.01455366,33.6870738,10:44:40 AM
path10,73.01277944,33.68707336,10:45:00 AM
path10,73.01057338,33.68633419,10:45:20 AM
path10,73.00880328,33.68596457,10:45:40 AM
path10,73.0070333,33.68559499,10:46:00 AM
path10,73.00438046,33.68448722,10:46:20 AM
path10,73.00261209,33.68374876,10:46:40 AM
path10,73.00084522,33.68264149,10:47:00 AM
path10,72.99995728,33.68337885,10:47:20 AM
path10,72.99862539,33.68448488,10:47:40 AM
path10,72.99728926,33.68669764,10:48:00 AM
path10,72.99683975,33.68854205,10:48:20 AM
path10,72.99594745,33.6903864,10:48:40 AM
path10,72.99594056,33.69223138,10:49:00 AM
path10,72.99593493,33.69370749,10:49:20 AM
path10,72.99592097,33.69555379,10:49:40 AM
path10,72.99723597,33.69703228,10:50:00 AM
path10,72.99900166,33.69740327,10:50:20 AM
path10,72.9994438,33.69740366,10:50:40 AM
path10,73.00474274,33.69851677,10:51:00 AM
path10,73.00650954,33.6996261,10:51:20 AM
path10,73.0073969,33.69999551,10:51:40 AM
path10,73.01005764,33.70147312,10:52:00 AM
path10,73.01316296,33.70295068,10:52:20 AM
path10,73.01449348,33.70368946,10:52:40 AM
path10,73.01626403,33.70479844,10:53:00 AM
path10,73.01758983,33.70590771,10:53:20 AM
path10,73.01847555,33.70627763,10:53:40 AM
path10,73.02024777,33.70701731,10:54:00 AM
path10,73.02335015,33.7077578,10:54:20 AM
path10,73.02423602,33.708497,10:54:40 AM
path10,73.02645144,33.7099757,10:55:00 AM
path10,73.02823029,33.7099749,10:55:20 AM
path10,73.03045237,33.70923597,10:55:40 AM
path10,73.03133962,33.70739026,10:56:00 AM
path10,73.03267289,33.70554385,10:56:20 AM
path10,73.03356518,33.70406573,10:56:40 AM
path10,73.03356961,33.70221849,10:57:00 AM
path10,73.03401831,33.70037138,10:57:20 AM
path10,73.03490944,33.69926311,10:57:40 AM
path10,73.03580047,33.69815492,10:58:00 AM
path10,73.03713308,33.6981547,10:58:20 AM
path10,73.03979683,33.69778542,10:58:40 AM
path10,73.04157213,33.69778543,10:59:00 AM
path10,73.04378901,33.69889338,10:59:20 AM
path10,73.04511912,33.69963202,10:59:40 AM
path10,73.04689244,33.70074003,11:00:00 AM
path10,73.04822204,33.70184812,11:00:20 AM
path10,73.05043829,33.70369503,11:00:40 AM
path10,73.05221212,33.70480323,11:01:00 AM
path10,73.05398534,33.70628102,11:01:20 AM
path10,73.05575948,33.70702008,11:01:40 AM
path10,73.05797695,33.70812879,11:02:00 AM
path10,73.06019012,33.70960941,11:02:20 AM
path10,73.0619569,33.7114616,11:02:40 AM
path10,73.06328492,33.71257252,11:03:00 AM
path10,73.06506545,33.71367791,11:03:20 AM
path10,73.06773607,33.71478136,11:03:40 AM
path10,73.07084656,33.71588746,11:04:00 AM
path10,73.07173343,33.71699671,11:04:20 AM
path10,73.07084191,33.71884706,11:04:40 AM
path10,73.06862009,33.71884837,11:05:00 AM
path10,73.06728565,33.71958919,11:05:20 AM
path10,73.06683925,33.72069962,11:05:40 AM
path10,73.0659456,33.72329098,11:06:00 AM
path10,73.06549692,33.72551246,11:06:20 AM
path10,73.06504884,33.72847294,11:06:40 AM
path10,73.06594007,33.72920952,11:07:00 AM
path10,73.06816786,33.73105064,11:07:20 AM
path10,73.07128239,33.73215379,11:07:40 AM
path10,73.0748409,33.73325636,11:08:00 AM
path10,73.0761768,33.73436037,11:08:20 AM
path10,73.07883734,33.73584629,11:08:40 AM
path10,73.08105357,33.7365947,11:09:00 AM
path10,73.08371947,33.73659508,11:09:20 AM
path10,73.08549658,33.73585605,11:09:40 AM
path10,73.08682914,33.73437761,11:10:00 AM
path10,73.08816153,33.73252951,11:10:20 AM
path10,73.08904966,33.73105102,11:10:40 AM
path10,73.09082668,33.73031185,11:11:00 AM
path10,73.09349188,33.72846374,11:11:20 AM
path10,73.09482465,33.72698419,11:11:40 AM
path10,73.09615753,33.72624423,11:12:00 AM
path10,73.0974902,33.72476435,11:12:20 AM
path10,73.09882294,33.7240244,11:12:40 AM
path10,73.10059904,33.72291705,11:13:00 AM
path10,73.10193165,33.72143686,11:13:20 AM
path10,73.1032644,33.72032561,11:13:40 AM
path10,73.10415194,33.71847699,11:14:00 AM
path10,73.10592816,33.71736852,11:14:20 AM
